URL,First Visit,Last Visit,Count,,,,
http://mail.google.com/mail/signup,12/8/2007 16:44,12/8/2007 16:44,0,,mail.google.com,,38
https://www.google.com/accounts/CheckCookie?continue=https%3A%2F%2Fmail.g\oogle.com%2Fmail%3Ftab%3Dom%26nsr%3D1&service=mail&chtml=LoginDoneHtml,12/8/2007 16:44,12/8/2007 16:44,0,https://www.google.com/accounts/ServiceLogin?service=mail&passive=true&rm\=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%3Ftab%3Dom%26nsr%3D1%26ui\%3Dhtml%26zy%3Dl&ltmpl=default&ltmplcache=2,google.com,Redirecting,37
https://www.google.com/accounts/NewAccount?service=mail&continue=http%3A%\2F%2Fmail.google.com%2Fmail%2Fe-11-109cf7524daf7668e71bd2769bbc0400-6fb2a601b2\c487ca7f4b346cd7e6f50b825a69cc&type=2,12/8/2007 16:44,12/8/2007 16:44,0,,google.com,Google Accounts,39
http://docs.google.com/DocAction?action=settings,12/8/2007 16:43,12/8/2007 16:43,0,http://docs.google.com/DocAction?action=settings&hl=en,docs.google.com,,33
http://docs.google.com/DocAction?action=settings&hl=en,12/8/2007 16:43,12/8/2007 16:43,0,http://docs.google.com/?pli=1,docs.google.com,Settings,32
http://www.googleadservices.com/pagead/conversion/1065610311/?random=1197\103439925&label=SIGNUP&hl=en&gl=US&fmt=1&bg=FFFFFF,12/8/2007 16:43,12/8/2007 16:43,0,http://docs.google.com/?action=home,googleadservices.com,,36
http://bl124w.blu124.mail.live.com/mail/logout.aspx,12/8/2007 16:42,12/8/2007 16:42,0,http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?AllowUnsafe\=True&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAscending=False&I\nboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b94736331086&n=150560298\8,bl124w.blu124.mail.live.com,,25
http://bl124w.blu124.mail.live.com/mail/logout.aspx?redirect=true&mkt=en-\QA&lc=1033,12/8/2007 16:42,12/8/2007 16:42,0,http://login.live.com/logout.srf?ct=1197103379&rver=4.5.2130.0&lc=1033&id\=64855&ru=http:%2F%2Fbl124w.blu124.mail.live.com%2Fmail%2Flogout.aspx%3Fredire\ct%3Dtrue%26mkt%3Den-QA,bl124w.blu124.mail.live.com,,27
http://login.live.com/logout.srf?ct=1197103379&rver=4.5.2130.0&lc=1033&id\=64855&ru=http:%2F%2Fbl124w.blu124.mail.live.com%2Fmail%2Flogout.aspx%3Fredire\ct%3Dtrue%26mkt%3Den-QA,12/8/2007 16:42,12/8/2007 16:42,0,http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?AllowUnsafe\=True&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAscending=False&I\nboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b94736331086&n=150560298\8,login.live.com,Continue,26
http://www.msn.com/,12/8/2007 16:42,12/8/2007 16:42,0,http://login.live.com/logout.srf?ct=1197103379&rver=4.5.2130.0&lc=1033&id\=64855&ru=http:%2F%2Fbl124w.blu124.mail.live.com%2Fmail%2Flogout.aspx%3Fredire\ct%3Dtrue%26mkt%3Den-QA,msn.com,MSN.com,28
http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?AllowUnsafe\=True&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAscending=False&I\nboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b94736331086&n=150560298\8,12/8/2007 16:40,12/8/2007 16:40,0,http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?Aux=0%7c0%7\c8CA078CEEA0AFA0%7c&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAsc\ending=False&InboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b947363310\86&n=1449999540,bl124w.blu124.mail.live.com,Windows Live Hotmail,15
http://docs.google.com/?pli=1,12/8/2007 16:40,12/8/2007 16:40,0,,docs.google.com,Google Docs,20
http://docs.google.com/?pli=1#,12/8/2007 16:40,12/8/2007 16:40,0,,docs.google.com,Google Docs - All items,21
http://docs.google.com/?pli=1&auth=DQAAAHYAAAD09uzfLIBtkBa-X7qhrbsDMG3cNb\RlXfjvw_Qko6BG-YhzraJ3RyD4UxogocAMMngrc7Om2k8_bMNy2oWVvdhM3gBDfafDwFsVc2XkYLKx\0FSkt3vJND7Ixp_JiAYfBDV_ubf7DAA9I5631nJ6yUvGZ0wTl0JP0NHUawi2XFpZ3A&gausr=steve\_vogon%40hotmail.com,12/8/2007 16:40,12/8/2007 16:40,0,,docs.google.com,,19
http://www.google.com/accounts/VE?service=writely&c=CMOduIKSlqf1chDvy6XDi\oCC4wM&hl=en,12/8/2007 16:40,12/8/2007 16:40,0,http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?Aux=0%7c0%7\c8CA078CEEA0AFA0%7c&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAsc\ending=False&InboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b947363310\86&n=1449999540,google.com,,16
http://www.googleadservices.com/pagead/conversion/1065610311/?random=1197\103242029&label=SIGNUP&hl=en&gl=US&fmt=1&bg=FFFFFF,12/8/2007 16:40,12/8/2007 16:40,0,http://docs.google.com/?pli=1,googleadservices.com,,24
https://www.google.com/accounts/ServiceLogin?service=writely&hl=en&passiv\e=true&skipvpage=true&sendvemail=false&continue=http%3A%2F%2Fdocs.google.com%2\F,12/8/2007 16:40,12/8/2007 16:40,0,https://www.google.com/accounts/VE?service=writely&c=CMOduIKSlqf1chDvy6XD\ioCC4wM&hl=en,google.com,,18
https://www.google.com/accounts/VE?service=writely&c=CMOduIKSlqf1chDvy6XD\ioCC4wM&hl=en,12/8/2007 16:40,12/8/2007 16:40,0,http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?Aux=0%7c0%7\c8CA078CEEA0AFA0%7c&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAsc\ending=False&InboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b947363310\86&n=1449999540,google.com,Google Accounts,17
http://bl124w.blu124.mail.live.com/mail/InboxLight.aspx?FolderID=00000000\-0000-0000-0000-000000000001&n=1885007351,12/8/2007 16:39,12/8/2007 16:39,0,http://bl124w.blu124.mail.live.com/mail/TodayLight.aspx?wa=wsignin1.0&n=2\95907872&gs=true,bl124w.blu124.mail.live.com,Windows Live Hotmail,13
http://bl124w.blu124.mail.live.com/mail/ReadMessageLight.aspx?Aux=0%7c0%7\c8CA078CEEA0AFA0%7c&FolderID=00000000-0000-0000-0000-000000000001&InboxSortAsc\ending=False&InboxSortBy=Date&ReadMessageId=c2795564-8e5f-4a82-b4f5-b947363310\86&n=1449999540,12/8/2007 16:39,12/8/2007 16:39,0,http://bl124w.blu124.mail.live.com/mail/InboxLight.aspx?FolderID=00000000\-0000-0000-0000-000000000001&n=1885007351,bl124w.blu124.mail.live.com,Windows Live Hotmail,14
http://bl124w.blu124.mail.live.com/mail/TodayLight.aspx?wa=wsignin1.0&n=2\95907872&gs=true,12/8/2007 16:39,12/8/2007 16:39,0,,bl124w.blu124.mail.live.com,Windows Live Hotmail,12
http://mail.live.com/default.aspx?wa=wsignin1.0,12/8/2007 16:39,12/8/2007 16:39,0,,mail.live.com,,11
https://login.live.com/ppsecure/post.srf?wa=wsignin1.0&rpsnv=10&ct=119710\3183&rver=4.5.2130.0&wp=MBI&wreply=http:%2F%2Fmail.live.com%2Fdefault.aspx&id=\64855&bk=1197103184,12/8/2007 16:39,12/8/2007 16:39,0,http://login.live.com/login.srf?wa=wsignin1.0&rpsnv=10&ct=1197103183&rver\=4.5.2130.0&wp=MBI&wreply=http:%2F%2Fmail.live.com%2Fdefault.aspx&id=64855,login.live.com,,10
https://www.google.com/accounts/CreateAccount?service=writely&hl=en&conti\nue=http://docs.google.com/&followup=http://docs.google.com/,12/8/2007 16:37,12/8/2007 16:38,2,https://www.google.com/accounts/NewAccount?service=writely&hl=en&continue\=http://docs.google.com/&followup=http://docs.google.com/,google.com,Google Accounts,5
http://hotmail.com/,12/8/2007 16:38,12/8/2007 16:38,2,,hotmail.com,,6
http://lc2.bay0.hotmail.passport.com/cgi-bin/login,12/8/2007 16:38,12/8/2007 16:38,0,,lc2.bay0.hotmail.passport.com,,7
http://login.live.com/login.srf?wa=wsignin1.0&rpsnv=10&ct=1197103183&rver\=4.5.2130.0&wp=MBI&wreply=http:%2F%2Fmail.live.com%2Fdefault.aspx&id=64855,12/8/2007 16:38,12/8/2007 16:38,0,,login.live.com,Sign In,9
http://mail.live.com/,12/8/2007 16:38,12/8/2007 16:38,0,,mail.live.com,,8
http://www.google.com/support/accounts/bin/answer.py?answer=48598&hl=en&f\pUrl=https%3A%2F%2Fwww.google.com%2Faccounts%2FForgotPasswd%3FfpOnly%3D1%26con\tinue%3Dhttp%253A%252F%252Fdocs.google.com%252F%26followup%3Dhttp%253A%252F%25\2Fdocs.google.com%252F%26service%3Dwritely,12/8/2007 16:26,12/8/2007 16:26,0,,google.com,Describe the problem you experience when trying to sign in to your account.,3
https://www.google.com/accounts/NewAccount?service=writely&hl=en&continue\=http://docs.google.com/&followup=http://docs.google.com/,12/8/2007 16:26,12/8/2007 16:26,0,https://www.google.com/accounts/ServiceLogin?service=writely&passive=true\&continue=http%3A%2F%2Fdocs.google.com%2F&followup=http%3A%2F%2Fdocs.google.co\m%2F&ltmpl=homepage&nui=1,google.com,Google Accounts,4
